Aspect;BAI_max;BAI_mediana;BAI_min;BAI_moda;BAIstdDev;ET_max;ET_mediana;ET_min;ET_moda;ETstdDev;Elevation;Fpar_500m_max;Fpar_500m_mediana;Fpar_500m_min;Fpar_500m_moda;Fpar_500mstdDev;Lai_500m_max;Lai_500m_mediana;Lai_500m_min;Lai_500m_moda;Lai_500mstdDev;MeanCurvature;NDVI_max;NDVI_mediana;NDVI_min;NDVI_moda;NDVIstdDev;SRI_max;SRI_mediana;SRI_min;SRI_moda;SRIstdDev;TWI;Temp_C_max;Temp_C_mediana;Temp_C_min;Temp_C_moda;Temp_CstdDev;accessibility;averageAnnualETP;averageAnnualPalmer;averageAnnualPrecip;averageAnnualRadiacion;averageAnnualTemp;averageAnnualViento;averageSpringETP;averageSpringPalmer;averageSpringPrecip;averageSpringRadiacion;averageSpringTemp;averageSpringViento;averageSummerETP;averageSummerPalmer;averageSummerPrecip;averageSummerRadiacion;averageSummerTemp;averageSummerViento;clase;classification;frequency_buerned;population_count;precipitation_max;precipitation_mediana;precipitation_min;precipitation_moda;precipitationstdDev;slope
320,7266148;1,64762E-07;1,10056E-07;8,5338E-08;1,1052E-07;1,89833E-08;31,8;26,6;18,8;27,4;3,786267585;225,7456401;77;71;65;70;3,275498266;36;29;24;28;3,383620677;-1,0815E-06;0,762740195;0,682252944;0,640011966;0,641899467;0,042872512;7,429577351;5,294314384;4,555740356;4,585023403;0,96974131;14,84865037;37,53;30,03;15,51;33,18;4,538884874;22,02527046;52,37777778;-2,1075;1056,747022;180,2680556;21,22206277;2,11375;77,91666667;-1,52;61,83503772;205,1666667;20,83534447;2,27;63,78888889;-2,405555556;21,44691553;289,2277778;27,74743175;2,541111111;0;0,266655668;0;0,000551748;34,15118408;0;0;0;3,893999498;0,728220701
126,4331933;3,7967E-07;1,1637E-07;8,92222E-08;1,15065E-07;8,35977E-08;44,8;26,5;10,8;10,8;10,18211718;1518,413836;85;74;9;78;26,2073781;37;26;2;2;12,78784145;4,38251E-05;0,799754322;0,740787566;0,45524174;0,799754322;0,107258146;8,987730026;6,716099262;2,67135334;8,987730026;2,115484394;8,328785329;36,05;27,415;1,21;27,415;6,100763432;214,1630249;43,21388889;-2,34375;1631,784599;174,9361111;19,47186613;3,433333333;71,55555556;-2,26;185,1398775;191,5388889;14,90959229;3,610555556;47,32222222;-2,473333333;30,31774386;284,4055556;27,73784359;3,485;0;0,04049181;0;0;50,38101196;0;0;0;7,214966914;6,390443325
233,7196439;1,60149E-07;1,16731E-07;7,57954E-08;1,05753E-07;2,18944E-08;24,5;17,7;11,6;16,2;3,793796105;243,1225524;63;56;48;51;4,880801391;18;14;10;13;2,467567403;-3,34939E-06;0,737221718;0,667544425;0,514856279;0,570142925;0,063674064;6,610978603;5,015841484;3,122489929;3,652709246;0,996723271;11,73632566;35,43;29,74;18,09;30,045;3,494149029;3,032619238;43,91111111;-1,723888889;832,4325076;180,9652778;23,3955753;1,906666667;75,63333333;-1,671666667;61,9747836;205,3388889;23,44001726;2,14;38,45555556;-1,995555556;12,67871684;290,0333333;29,27152241;2,241666667;0;0,2929409;0;0,022866445;13,17828846;0;0;0;2,188604147;0,42509222
6,96017906;2,05667E-07;1,23042E-07;9,61774E-08;1,17976E-07;3,12838E-08;45,5;33,15;20;20;6,713708182;193,2114707;96;89;83;89;2,599145159;65;59;43;61;5,638754788;1,93655E-07;0,881457984;0,854791224;0,829702973;0,857919991;0,013206047;15,87165737;12,77966785;10,7441864;13,07657623;1,287505703;10,10072145;28,37;20,78;10,77;15,45;4,75434132;24,2687149;55,38472222;-2,92;1422,577655;156,2638889;15,42467954;2,831111111;74,16666667;-2,43;98,82355234;187,5111111;13,83787985;2,951111111;77,74444444;-2,873333333;33,65913085;256,6222222;20,48810169;3,107777778;0;0,130489997;0;0;17,1050663;0;0;0;4,259778603;2,180796862
231,7106146;2,22548E-07;1,66705E-07;1,01413E-07;1,2994E-07;3,81471E-08;47,9;40,4;18,7;18,7;8,531390404;358,7964281;90;89;85;89;1,667999467;65;61;47;61;5,159672686;-8,81908E-06;0,857928097;0,823681951;0,802712679;0,827928543;0,01567026;13,07738113;10,34313679;9,137499809;10,62307739;1,079368586;10,41403503;30,55;23,84;12,27;25,18333333;3,703482555;76,02423859;42,6625;-1,826388889;623,0695405;185,7861111;18,7815234;3,636666667;67,78333333;-1,743888889;39,54292876;215,1111111;18,22133206;3,676666667;35,42222222;-2,148888889;8,686778492;288,9333333;24,48941245;3,878888889;0;0,153452924;0;0;10,88685608;0;0;0;1,574957743;3,981025696
241,7187509;1,46531E-07;1,15357E-07;8,23253E-08;1,01243E-07;1,72596E-08;15,7;11,65;6,7;6,7;2,521104795;133,6751279;59;43;39;42;5,690537955;14;10;8;9;1,857118437;8,86396E-08;0,612980783;0,457521707;0,424130678;0,427452892;0,058288701;4,167701721;2,689977646;2,473010063;2,493162394;0,503311347;10,82787647;40,09;33,85;15,95;38,025;4,865466747;4,345497608;34,31111111;-1,509305556;568,5235681;183,0333333;26,55521652;1,773055556;65,39444444;-1,639444444;30,56810061;210,8888889;24,26173756;1,998333333;16,36666667;-1,454444444;8,57272562;290,1;33,16498423;2,051666667;0;0,532404404;0;0,348074017;6,784551144;0;0;0;1,101256475;0,52720964
204,4111245;2,5558E-07;1,64463E-07;1,07317E-07;1,12057E-07;3,99753E-08;44,4;34,6;19,5;41;7,320170004;623,6047745;90;89;81;89;2,093375796;62;58;39;62;5,949416405;5,83556E-06;0,783242285;0,754841328;0,71511209;0,776445925;0,019682491;8,226890564;7,158495903;6,02030468;7,946380615;0,641964405;8,513455242;26,17;20,51;9,87;15,685;4,044794013;14,38546371;52,62361111;-2,554861111;1205,529843;175,4777778;15,79920729;3,536388889;67,02222222;-1,950555556;64,81721699;198,4166667;15,02304413;3,487222222;67,88333333;-2,716111111;20,31235088;283,7777778;20,72770939;3,727777778;0;0,205524996;0;0;20,06012535;0;0;0;3,276683775;5,319680214
349,5033237;1,04243E-07;8,0476E-08;4,27811E-08;8,0476E-08;1,9366E-08;31,6;23,6;15,2;17,1;5,033946982;49,56012403;74;65;48;58;7,196912918;23;16;9;12;4,024370206;-1,05168E-06;0,818181813;0,756052136;0,550037622;0,687028468;0,076138087;10;7,198473454;3,444816113;5,390357494;2,053096541;11,61001352;32,21;24,43;11,87;24,43;4,337180384;16,76987648;48,03472222;-2,616805556;1170,2779;158,4638889;21,06824312;2,5325;72,91111111;-2,143888889;74,85828571;187,8555556;19,34876339;2,656666667;49,92222222;-2,711666667;28,87520668;258,5944444;26,30140428;2,868888889;0;0,25246752;0;0,272339193;37,79891205;0;0;0;5,081047934;0,723462403
299,7327698;2,01578E-07;1,26553E-07;9,47599E-08;1,10877E-07;3,2143E-08;38,6;33,2;20,8;20,8;5,710498745;307,9522593;90;89;88;89;0,442216639;62;61;51;61;3,434465833;-6,00975E-06;0,853777409;0,830645144;0,794461548;0,82200551;0,015997647;12,67777824;10,80952358;8,730539322;10,23630142;1,099154611;10,45814111;27,61;20,94;4,17;23,58333333;4,59573174;46,31224823;51,09305556;-2,794027778;1055,037929;169,6972222;16,3499138;2,865694444;68,90555556;-2,291111111;59,1142222;192,5833333;15,66948923;2,898333333;64,72222222;-2,859444444;25,86516431;276,5444444;22,28790038;3,12;0;0,359645222;0;0,014172717;25,4105835;0;0;0;3,473065695;9,822652817
131,8664247;1,3356E-07;9,60551E-08;3,73154E-08;3,73154E-08;2,46083E-08;46,4;35,2;18,7;18,7;8,028480554;1563,566907;89;82;4;5;35,77683919;54;42;1;1;22,49582677;-6,73713E-06;0,846476316;0,816416621;0,033757005;0,033757005;0,245900226;12,0273037;9,894230843;1,069872737;1,069872737;3,692479803;7,952438822;32,33;22,23;2,31;25,71;6,285091142;107,2221222;58,45833333;-1,828888889;2595,979648;170,6111111;16,11747283;3,66375;77,88333333;-1,189444444;236,6022052;187,6666667;9,794945012;3,824444444;83,25;-1,966666667;59,9814115;282,6055556;23,71266325;3,75;0;0,044794437;0;0;108,9308243;0;0;0;14,1973037;9,267688751
304,940839;2,54898E-07;1,10073E-07;7,78744E-08;1,10073E-07;4,62007E-08;43,5;38,55;19,7;41,2;7,844964588;1440,953202;90;90;14;90;18,76758435;66;63;3;65;16,67679692;1,11176E-05;0,802204728;0,78416872;0,736245513;0,782543957;0,018199196;9,1114645;8,266497612;6,582809448;8,197259903;0,696287022;10,74883545;29,57;22,29;11,39;22,178;4,045430275;228,035614;50,87638889;-1,895277778;1112,703408;178,7361111;17,71656677;2,84625;74,36666667;-1,898333333;76,87387258;201;17,29288648;3,025555556;58,58333333;-2,043888889;16,63340104;279,65;23,14147172;2,970555556;0;0,059726973;0;0;16,18513298;0;0;0;2,502276091;9,053303719
183,6275255;1,49233E-07;1,18225E-07;6,41457E-08;1,22388E-07;2,30193E-08;45,4;31,5;19,1;34,3;7,517789273;591,518537;90;90;87;90;0,928559218;66;61;51;66;4,679031239;-5,31849E-06;0,858378708;0,833447099;0,819191635;0,841577768;0,0100715;13,12217236;11,00819683;10,06143379;11,62448978;0,765701614;11,88419994;27,95;18,99;9,41;18,65;4,492594263;26,15024567;62,65416667;-2,176666667;2047,326736;160,6763889;15,89033019;2,750972222;78,53888889;-1,497222222;151,7193435;187,7555556;15,22522969;2,947777778;95,66111111;-2,178888889;54,89727174;261,5055556;20,62332892;3,072777778;0;0,049239665;0;0;61,72698212;0;0;0;7,155597205;3,661662579
184,2212138;2,58813E-07;2,03466E-07;1,59871E-07;1,90569E-07;2,63797E-08;22,6;14,3;6,3;6,3;3,870997575;1003,787615;59;52;26;52;7,505257417;18;15;7;13;2,751968992;2,6077E-06;0,630102038;0,590282321;0,497076035;0,630062044;0,041882905;4,406896591;3,88141036;2,976744175;4,406311512;0,46568733;8,186637015;35,79;28,32;9,53;27,32;4,97040118;112,5617447;39,07083333;-1,461111111;721,6955361;187,8319444;21,90819147;2,285277778;68,71111111;-1,64;36,18972358;211,1333333;21,09033327;2,539444444;24,43333333;-1,43;7,053741662;286,6888889;27,4404551;2,457222222;0;0,23052427;1;0;5,000791073;0;0;0;1,036372374;14,47828865
149,7796934;1,32817E-07;1,05912E-07;5,89768E-08;1,06365E-07;1,93279E-08;47,5;34,05;20,7;35,4;7,53453613;405,0079366;93;90;89;90;1,087300429;66;61;56;61;2,612789059;6,88024E-06;0,90671885;0,86392498;0,813481987;0,870948017;0,0225737;20,44055939;13,69777775;9,722826004;14,49763012;2,59626572;8,998382345;30,27;22,37;8,27;8,27;4,655371398;33,89038849;62,25416667;-2,140694444;1646,163461;162,05;18,14739054;2,529583333;79,08333333;-1,488888889;120,500206;189,9;17,58735447;2,730555556;95,17222222;-2,175;42,17566572;260,0444444;24,2453137;2,874444444;0;0,11498351;0;0,015518178;42,67608261;0;0;0;5,797239728;3,281403303
185,4143027;1,68996E-07;1,40325E-07;9,45803E-08;1,24146E-07;2,11581E-08;14,4;10,6;7,2;7,2;1,886018734;337,6588974;59;41;35;43;6,649979114;14;9;7;9;1,995550606;1,92411E-05;0,641714275;0,448524982;0,376733661;0,436259866;0,067652063;4,582137108;2,626637459;2,208900928;2,547733784;0,612883984;10,81029549;41,57;33,95;14,77;34,45;6,082827494;19,90529251;36,62638889;-1,542222222;605,562164;186,9430556;23,73647367;2,415416667;66,86666667;-1,805;28,16123237;214,0722222;22,0768136;2,592777778;24,64444444;-1,461111111;3,595085509;291,6777778;32,09531148;2,682222222;0;0,195323913;0;0;6,739140511;0;0;0;0,931705999;3,750662565
217,6928169;1,26581E-07;8,70111E-08;4,89705E-08;9,92728E-08;2,447E-08;38,7;20,6;7,7;7,7;10,37406167;337,8106641;90;59;37;40;19,26954996;53;18;8;9;15,68212004;-7,32461E-07;0,851476014;0,595145643;0,374160618;0,423663199;0,183272999;12,46583843;3,940047979;2,195708036;2,470193148;3,999906149;10,28794194;38,65;28,88;14,21;31,81666667;6,070868741;13,87580776;47,05138889;-2,191111111;979,0163399;181,9458333;22,73725243;2,090555556;74,46111111;-1,889444444;62,51122467;208,6722222;20,08703724;2,288333333;47,75555556;-2,483333333;19,8698284;286,6444444;31,11423671;2,443333333;0;0,296384084;0;0,316807369;11,34709167;0;0;0;2,470829101;0,904586494
170,8386765;2,61474E-07;1,73543E-07;1,42157E-07;1,61663E-07;3,70374E-08;44,8;27,4;14,2;14,2;8,1314588;920,9705399;90;86;56;86;8,106513156;65;53;18;45;10,96337337;-1,79804E-05;0,753648996;0,732661784;0,6980474;0,753648996;0,016360471;7,118496895;6,48115921;5,623556614;7,118496895;0,447450981;11,58852693;35,47;22,99;9,61;23,29;5,581605949;20,01591301;63,75694444;-2,227222222;1945,642794;161,9430556;18,60399796;3,109166667;81,23333333;-1,558888889;134,2494684;188,0055556;16,23607269;3,358333333;93,87222222;-2,200555556;44,44874243;266,7388889;24,84695052;3,43;0;0,151777604;0;0;36,63610077;0;0;0;5,462428796;7,109034538
133,9386882;1,6006E-07;1,42163E-07;1,16376E-07;1,44333E-07;1,25762E-08;14,7;9,9;5,4;13,5;2,788652297;1894,822475;48;40;6;40;9,743373817;12;9;1;7;2,587147722;-2,10348E-05;0,542102337;0,480774969;0,387078345;0,480774969;0,047563818;3,367788553;2,851894379;2,263059616;2,851894379;0,334671871;12,77858096;46,53;34,62;7,49;24,37;7,789275503;219,7547913;34,49861111;-1,574722222;1318,758728;182,4736111;21,08919849;3,368611111;68,69444444;-1,923333333;130,6402862;207,1333333;16,3277345;3,572222222;19,90555556;-1,64;28,18736153;281,5666667;35,69998264;3,402222222;0;0,023734459;0;0;33,89237976;0;0;0;5,291986025;7,821591377
160,7737247;2,86409E-07;1,47222E-07;8,3608E-08;1,47222E-07;5,59323E-08;44,2;28,65;10,4;10,4;10,11709001;1352,787357;89;86;23;88;24,95987892;60;54;6;53;20,66774191;2,16408E-05;0,830022812;0,794980586;0,122142121;0,822269082;0,221086698;10,76628399;8,755172729;1,278273106;10,25296402;3,092655803;10,45098774;27,89;20,24;2,23;21,79;5,324782261;35,51199341;57,62777778;-1,658194444;2227,435447;171,5319444;14,43593494;3,699027778;79,68888889;-0,991111111;206,286562;193,9444444;11,9189107;3,905555556;76,12222222;-1,755;77,16019815;285,7611111;20,90331774;3,8;0;0,02265326;0;0;94,42919159;0;0;0;11,1046984;11,37646008
206,4645733;2,31391E-07;1,59145E-07;1,1336E-07;1,41551E-07;3,19354E-08;46,8;35,4;13,2;13,2;8,750959312;610,1362931;90;89;81;89;2,184795948;65;60;47;60;5,169998925;-2,20851E-07;0,879983187;0,857142866;0,818662643;0,855742276;0,016080189;15,66433525;13;10,02916622;12,86407757;1,482100498;12,94917133;28,77;22,82;9,19;24,58;4,165308527;145,2884216;57,43611111;-1,935833333;1576,525149;179,6888889;17,88206823;2,444722222;78,77222222;-1,302222222;95,73867038;204,8777778;16,92516305;2,605555556;79,56666667;-2,051666667;34,92535157;287,0611111;23,60942871;2,770555556;0;0,10951607;0;0;54,98363113;0;0;0;5,745910241;12,62173843
12,60083909;2,10794E-07;1,4701E-07;1,17704E-07;1,53927E-07;2,64354E-08;15,9;12,6;9,2;12,6;1,78835519;1690,969271;49;46;6;48;10,97552833;13;12;1;12;3,006659276;-1,40742E-05;0,575925946;0,535947621;0,449110329;0,546632946;0,031380752;3,716157198;3,309879065;2,630491018;3,411436558;0,26940524;11,45874823;40,47;31,89;13,57;29,41;6,002876524;77,72006226;41,77777778;-1,518472222;1006,653725;184,7513889;22,39203451;2,827777778;73,02222222;-1,817222222;66,37265656;210,0833333;18,21903015;3,036111111;31,23333333;-1,482777778;13,75367272;285,1611111;31,81469994;2,928888889;0;0,037873248;0;0;9,877275467;0;0;0;1,847939424;19,42012787
219,1291059;1,31599E-07;9,02881E-08;6,33017E-08;8,10493E-08;1,9697E-08;27,7;20,2;14,8;14,8;3,721982745;98,1269111;70;60;52;55;5,136362742;22;18;14;18;2,276449477;2,67122E-07;0,750074744;0,666960359;0,544267058;0,603573918;0,061500511;7,002392292;5,005290985;3,388535023;4,045077324;1,085221303;16,19747078;39,73;31,99;16,09;29,69666667;5,260952498;2,658368587;39,22083333;-1,499305556;827,5028818;181,8916667;24,75780849;2,126805556;68,53888889;-1,01;49,7457557;210,8777778;22,59178778;2,34;24,20555556;-1,782777778;14,14655641;289,5666667;32,4687258;2,537222222;0;0,422021262;0;0,479297155;12,1847105;0;0;0;2,330232191;0,287205428
195,1879612;1,32061E-07;1,03658E-07;8,76124E-08;8,76124E-08;1,28625E-08;23,6;17,6;12,6;19;2,481182514;159,6286897;63;54;50;54;4,30297055;20;14;12;14;2,028683207;2,23667E-07;0,668581247;0,564035535;0,51001054;0,51001054;0,045978865;5,034662247;3,587529898;3,081720352;3,081720352;0,56924727;13,3625073;34,13;29,03666667;16,79;28,93333333;3,546957752;8,237230301;38,44583333;-1,612777778;739,58616;182,1555556;24,1886807;1,883194444;70,93888889;-1,717222222;50,64414919;209,55;22,84546964;2,097222222;22,17222222;-1,767777778;9,747791409;292,4833333;29,68435941;2,197222222;0;0,264314791;0;1,313376204;9,481478691;0;0;0;1,658872843;0,125412256
70,54411454;1,26796E-07;9,52585E-08;7,00601E-08;1,00573E-07;1,35564E-08;42,7;29,8;17,8;35;6,227487455;188,2033572;86;77;70;77;4,224794538;50;34;27;34;5,448751131;-5,80214E-06;0,816779792;0,7888062;0,685185194;0,740999162;0,036057825;9,91582489;8,469973564;5,352941036;6,721982956;1,341850327;11,09213107;27,07;21,15;10,55;21,17;3,675262149;3,923162699;54,05694444;-2,821666667;1544,218066;159,2666667;17,04942625;2,398472222;74,73333333;-2,327222222;106,5781401;187,7166667;15,47705319;2,543333333;71,97222222;-2,819444444;35,26475929;260,7555556;22,12294906;2,75;0;0,155518249;0;0,037654783;46,93764496;0;0;0;5,579348107;3,63822484
275,6380773;2,4824E-07;1,80975E-07;1,31306E-07;1,31306E-07;3,41882E-08;45,6;38,3;18,4;18,4;8,659058199;153,1670947;90;88;77;88;3,785351884;61;57;35;56;8,090048757;-9,77999E-07;0,737231195;0,709456742;0,657500863;0,657500863;0,026438113;6,611253262;5,883656502;4,839430809;4,839430809;0,58943338;12,0620796;33,89;26,32333333;13,15;26,32333333;4,459955378;32,20741272;42,78055556;-1,868611111;934,3460379;181,5458333;20,2250151;2,09875;72,70555556;-1,511666667;58,67474426;208,0444444;19,18215169;2,305555556;33,65555556;-2,197222222;17,04028674;289,4944444;26,91242539;2,507777778;0;0,159319525;0;0;21,86794662;0;0;0;2,768564063;0,306911975
293,2021985;9,67888E-08;6,48557E-08;4,10038E-08;7,82571E-08;1,6554E-08;38,3;22,1;6,5;36,4;10,87221944;292,0366556;89;64;29;29;22,84984804;45;20;6;37;15,06371653;3,30987E-07;0,898055017;0,756913781;0,348348349;0,408547014;0,216521818;18,61842155;7,22753334;2,06912446;2,381502867;6,260178469;13,91945693;34,85;26,61;13,03;25,305;5,153666057;4,839360714;49,36666667;-2,098472222;1051,199707;181,4305556;22,01209337;2,109166667;74,64444444;-1,620555556;71,95025397;208,1833333;19,02396615;2,278888889;54,52222222;-2,414444444;20,22565334;287,3277778;30,17409084;2,494444444;0;0,38573367;4;0,358401961;19,03410721;0;0;0;3,227782591;0,790361285
265,6618395;3,50604E-07;1,46614E-07;6,61297E-08;8,04396E-08;8,72461E-08;53,2;23,65;10,9;10,9;14,44206053;93,87451531;86;52;31;80;20,4250391;55;15;8;10;14,54036527;5,33167E-08;0,804013073;0,581811428;0,366027653;0,754773855;0,159024813;9,204761505;3,782531261;2,154711723;7,155737877;2,333860757;16,66368909;37,93;28,6325;17,31;28,465;3,884317;5,737317562;43,43055556;-1,944166667;918,8994066;179,9375;22,84766185;2,175138889;74,66666667;-1,456111111;51,1730758;208,2111111;23,10855737;2,339444444;32,87222222;-2,228888889;14,34964047;288,6722222;28,50120199;2,627222222;0;0,312454791;0;0,033317516;13,76123333;0;0;0;2,419248562;0,104723178
319,2957769;1,11141E-07;7,66252E-08;5,24422E-08;8,80006E-08;1,71989E-08;30,7;24,4;15,9;15,9;3,611795491;108,3019596;76;67;50;74;8,301539349;31;24;14;19;5,289822513;-1,08414E-06;0,786567807;0,741374671;0,495268136;0,661051035;0,084909278;8,370656013;6,757416725;2,962500095;4,900593281;1,723627873;12,13617582;34,13;24,92;10,77;28,83;5,512028301;4,942894936;51,65555556;-2,64375;1327,919056;160,9763889;21,36316288;2,210833333;73,92777778;-2,165;88,4283016;188,3222222;19,47445543;2,358888889;63,33333333;-2,707777778;38,71373721;259,5666667;27,97348495;2,592222222;0;0,270319159;0;0,928898436;44,42093658;0;0;0;4,984451569;0,854923844
242,5513718;1,21206E-07;8,92457E-08;5,57126E-08;8,16955E-08;1,6662E-08;36,8;23,7;10,9;10,9;7,988397141;235,5633881;78;62;44;76;12,00999584;34;18;10;12;7,85592487;1,94593E-07;0,816121578;0,676076412;0,496461987;0,529384851;0,111533571;9,876750946;5,174295902;2,971894741;3,249757051;2,306140866;13,29995057;36,59;30,51;15,75;30,69;4,925848052;14,56057358;42,18055556;-2,084166667;863,9277015;181,8888889;23,21708864;2,024722222;73,27777778;-1,897777778;61,84082066;207,2277778;21,4793768;2,241666667;33,36111111;-2,317222222;14,21887032;288,2555556;30,57781942;2,388888889;0;0,403487449;0;0,920070406;14,79297066;0;0;0;2,601800756;0,578516901
157,5729791;1,76822E-07;1,32954E-07;8,81559E-08;1,11469E-07;2,44753E-08;18,1;7,7;4,4;7;3,975290346;146,8736226;67;33;29;29;11,56123792;21;7;6;7;4,234251869;-1,55554E-06;0,722919047;0,381410271;0,339072466;0,358074218;0,112799966;6,218107224;2,233160734;2,026050329;2,115624905;1,141337511;13,22808004;48,57;38,22;10,87;42,874;7,504777749;20,35174942;37,55;-1,428333333;631,3784809;186,6972222;28,87034404;2,409861111;69,03888889;-1,348333333;39,78200788;219,1722222;24,86990697;2,58;19,26111111;-1,525;7,06399629;291,9777778;39,67744864;2,725;0;0,229883629;0;0;11,61956024;0;0;0;1,613619575;0,143456683
333,1985955;1,66222E-07;1,35201E-07;1,0742E-07;1,0984E-07;1,87524E-08;12,9;8,3;5,2;7,5;2,342591158;168,291355;43;36;29;38;3,467948481;11;8;6;7;1,404753834;3,38629E-06;0,496183217;0,39737469;0,358188331;0,385233551;0,034931405;2,969696999;2,318811893;2,116178989;2,253268003;0,214868059;10,36648219;42,43;34,67;15,13;31,455;5,261231397;24,23020554;36,675;-1,479305556;737,3979643;185,0333333;24,46925726;2,402222222;66,26111111;-1,245;49,42383176;214,6166667;22,45907367;2,584444444;17,37222222;-1,613333333;7,622961163;292,5444444;33,20479335;2,753888889;0;0,194028779;1;0,081456709;10,66665649;0;0;0;1,83220184;1,672180891
269,1450494;1,36947E-07;1,00969E-07;7,99231E-08;7,99231E-08;1,76171E-08;21,2;18,2;13,1;18,3;2,615135433;151,9066351;67;54;45;51;5,619806244;22;14;11;11;3,047767854;-8,26202E-08;0,680068433;0,549716353;0,466632575;0,500223517;0,055236365;5,251337051;3,441644669;2,749760389;3,001788855;0,63888701;15,7544227;37,99;31,13;15,07;35,16;5,109645434;7,772965431;35,31111111;-1,372083333;738,0386907;181,6513889;25,32980954;1,971388889;65,57222222;-1,147777778;56,58701782;206,5;22,4339235;2,199444444;16,28333333;-1,535555556;10,06096703;291,1888889;32,78737362;2,315555556;0;0,178162466;0;1,378090864;9,947143555;0;0;0;2,078436924;0,149103343
288,9684038;3,25096E-07;2,15381E-07;1,48676E-07;1,89438E-07;4,50692E-08;39,9;31,8;15,4;35,3;7,148880254;240,8927415;87;85;69;86;6,777085575;52;41;30;30;8,03160424;1,01934E-05;0,710854113;0,582671821;0,5418033;0,550948679;0,057863765;5,916923046;3,793272972;3,364937305;3,453834057;0,867904792;9,372295069;34,77;27,85;11,59;25,65;4,839535301;36,11462784;35,925;-1,504722222;814,6668854;183,3236111;19,82714098;2,577361111;63,05;-1,113333333;46,4309418;212,6555556;18,24429845;2,738888889;15,51666667;-1,797222222;12,06899448;288,4055556;26,83194295;2,918333333;0;0,158217724;1;0;20,74495316;0;0;0;2,342084779;4,511052608
47,24788536;1,9161E-07;2,44328E-08;1,94087E-08;1,94087E-08;7,14031E-08;15,6;11,55;3,9;3,9;3,868964834;1540,566372;33;5;0;0;10,34214678;9;1;0;1;2,768071932;6,37859E-05;0,270278931;-0,010989011;-0,064955577;-0,064955577;0,127284134;1,74077332;0,978260875;0,878012598;0,878012598;0,325734931;10,50819388;33,93;24,25;13,45;13,45;4,871039373;182,8166199;53,84444444;-2,573472222;2201,648009;141,8013889;18,52407304;4,933472222;69,68333333;-2,064444444;168,3348536;142,6222222;4,416095238;5,108333333;77,61666667;-2,429444444;71,83191362;250,6166667;23,24134731;5,035;0;0,065841478;0;0;36,1108551;0;0;0;8,015348624;1,451339722
298,6078015;1,34063E-07;9,48141E-08;6,91395E-08;8,68436E-08;1,88841E-08;17,2;9,55;5,9;8,6;2,445456011;112,915702;46;38;34;38;3,222145593;12;8;8;8;1,289271974;-9,85661E-06;0,45615983;0,386094689;0,336117834;0,336117834;0,033229178;2,677551031;2,257831335;2,012582779;2,012582779;0,180051179;15,83115142;44,97;36,31;19,85;35,9;4,835669878;11,69620705;34,30972222;-1,494027778;657,5480442;186,5194444;27,52135723;1,966944444;65,51666667;-1,692777778;33,55484842;215,0333333;26,74839478;2,190555556;16,39444444;-1,449444444;5,625170638;293,3277778;33,14140705;2,257777778;0;0,395860628;0;0,109708053;7,040748119;0;0;0;1,10090198;0,938227057
206,0467361;1,44422E-07;9,37841E-08;6,05521E-08;1,06092E-07;1,9029E-08;39,5;29,4;19,3;19,3;5,519154525;389,4733776;90;85;68;85;7,520638271;57;48;30;48;9,26786563;-3,76839E-06;0,861166418;0,797783911;0,67463088;0,695847392;0,06463104;13,40573788;8,890411377;5,146864891;5,575645924;2,500610282;12,80070343;31,41;23,74;12,91;22,96333333;4,824438303;18,68469238;53,64722222;-2,047222222;1244,389148;180,6819444;20,14089034;2,225416667;77,42777778;-1,525;71,64467153;206,0833333;18,25268087;2,393888889;69,73888889;-2,194444444;24,66845766;288,2166667;26,90411283;2,602777778;0;0,18460625;0;0;36,92911148;0;0;0;3,998977139;1,905552506
101,9845774;1,87758E-07;1,39353E-07;1,01429E-07;1,1861E-07;2,27894E-08;11,7;9,5;5,6;10,6;1,634978763;319,9411495;47;36;35;35;3,499841266;11;8;7;8;1,135292424;5,82158E-06;0,52354908;0,390342593;0,374336034;0,389077604;0,041213909;3,197704077;2,28053093;2,196604013;2,273738146;0,268924133;10,06235842;41,55;35,16;11,75;35,31;5,928821597;10,84894848;34,1875;-1,49625;725,5688809;186,7222222;24,95662346;2,502638889;64,32222222;-1,467222222;40,28584388;217,1277778;23,16654041;2,642222222;13,79444444;-1,507222222;7,004640023;290,3611111;33,3670262;2,773888889;0;0,269322922;1;0,156362377;13,48036766;0;0;0;1,915007998;4,524927616
140,3038748;2,64978E-07;1,87033E-07;1,04351E-07;2,05118E-07;4,56035E-08;20,4;15,2;8,4;12,3;2,985222865;1016,158201;54;49;31;46;6,76461381;16;13;6;13;2,669997919;-1,44163E-05;0,606641114;0,559633017;0,478260875;0,559633017;0,033961528;4,084415436;3,541666746;2,833333254;3,541666746;0,339642452;9,622872857;37,37;27,77;11,65;27,77;6,140684559;17,44863129;53,175;-1,07625;1508,424967;178,3513889;20,94843359;3,03375;86,23333333;-0,283333333;118,4209655;211,4777778;21,00866777;3,296111111;49,91111111;-1,306666667;40,88606558;284,3388889;30,14220361;3,236111111;0;0,052689411;0;0,05368399;37,11085129;0;0;0;4,680341119;3,514042377
