system:index,band,correlation,.geo
2334,Aspect_Temp_C_moda,-0.02960365013670556,"{""type"":""MultiPoint"",""coordinates"":[]}"
2335,Aspect_Temp_C_min,0.07197396304512127,"{""type"":""MultiPoint"",""coordinates"":[]}"
2336,Aspect_Temp_C_max,-0.07748182034765694,"{""type"":""MultiPoint"",""coordinates"":[]}"
2337,Aspect_Temp_CstdDev,-0.14230857619296033,"{""type"":""MultiPoint"",""coordinates"":[]}"
2338,Aspect_ET_mediana,0.05389805212179757,"{""type"":""MultiPoint"",""coordinates"":[]}"
2339,Aspect_ET_moda,0.023696657842758744,"{""type"":""MultiPoint"",""coordinates"":[]}"
2340,Aspect_ET_min,0.03876206036271815,"{""type"":""MultiPoint"",""coordinates"":[]}"
2341,Aspect_ET_max,0.07690169500285085,"{""type"":""MultiPoint"",""coordinates"":[]}"
2342,Aspect_ETstdDev,0.08172339293594448,"{""type"":""MultiPoint"",""coordinates"":[]}"
2343,Aspect_Elevation,-0.026276327786221326,"{""type"":""MultiPoint"",""coordinates"":[]}"
2344,Aspect_slope,-0.048319986201958105,"{""type"":""MultiPoint"",""coordinates"":[]}"
2345,Aspect_Aspect,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2346,Aspect_MeanCurvature,-0.06929643794705294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2347,Aspect_TWI,0.0874208451536526,"{""type"":""MultiPoint"",""coordinates"":[]}"
2348,Aspect_NDVI_mediana,0.09970898920738303,"{""type"":""MultiPoint"",""coordinates"":[]}"
2349,Aspect_NDVI_moda,0.07465727135225121,"{""type"":""MultiPoint"",""coordinates"":[]}"
2350,Aspect_NDVI_min,0.08443037499299977,"{""type"":""MultiPoint"",""coordinates"":[]}"
2351,Aspect_NDVI_max,0.10255242870328485,"{""type"":""MultiPoint"",""coordinates"":[]}"
2352,Aspect_NDVIstdDev,-5.928376734549443E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2353,Aspect_BAI_mediana,-5.394062496214978E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2354,Aspect_BAI_moda,0.022694931424873385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2355,Aspect_BAI_min,-0.011755310269103168,"{""type"":""MultiPoint"",""coordinates"":[]}"
2356,Aspect_BAI_max,-1.2294300358094872E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2357,Aspect_BAIstdDev,-0.0026768386807488652,"{""type"":""MultiPoint"",""coordinates"":[]}"
2358,Aspect_SRI_mediana,0.07738002708610317,"{""type"":""MultiPoint"",""coordinates"":[]}"
2359,Aspect_SRI_moda,0.04206899897990511,"{""type"":""MultiPoint"",""coordinates"":[]}"
2360,Aspect_SRI_min,0.04603657862553852,"{""type"":""MultiPoint"",""coordinates"":[]}"
2361,Aspect_SRI_max,0.11193325398366784,"{""type"":""MultiPoint"",""coordinates"":[]}"
2362,Aspect_SRIstdDev,0.1162132866302596,"{""type"":""MultiPoint"",""coordinates"":[]}"
2363,Aspect_Lai_500m_mediana,0.035076355067304554,"{""type"":""MultiPoint"",""coordinates"":[]}"
2364,Aspect_Lai_500m_moda,0.023941032190561574,"{""type"":""MultiPoint"",""coordinates"":[]}"
2365,Aspect_Lai_500m_min,0.003099822947858253,"{""type"":""MultiPoint"",""coordinates"":[]}"
2366,Aspect_Lai_500m_max,0.05179795577048894,"{""type"":""MultiPoint"",""coordinates"":[]}"
2367,Aspect_Lai_500mstdDev,0.06422313237076752,"{""type"":""MultiPoint"",""coordinates"":[]}"
2368,Aspect_Fpar_500m_mediana,0.06465420058552988,"{""type"":""MultiPoint"",""coordinates"":[]}"
2369,Aspect_Fpar_500m_moda,0.053579511270697884,"{""type"":""MultiPoint"",""coordinates"":[]}"
2370,Aspect_Fpar_500m_min,0.026189198067608055,"{""type"":""MultiPoint"",""coordinates"":[]}"
2371,Aspect_Fpar_500m_max,0.079126573250074,"{""type"":""MultiPoint"",""coordinates"":[]}"
2372,Aspect_Fpar_500mstdDev,0.03253652309947555,"{""type"":""MultiPoint"",""coordinates"":[]}"
2373,Aspect_accessibility,-0.01614363720606562,"{""type"":""MultiPoint"",""coordinates"":[]}"
2374,Aspect_population_count,0.0038341674321982545,"{""type"":""MultiPoint"",""coordinates"":[]}"
2375,Aspect_frequency_buerned,-0.0066631085226150286,"{""type"":""MultiPoint"",""coordinates"":[]}"
2376,MeanCurvature_averageSummerPrecip,0.07687104763218047,"{""type"":""MultiPoint"",""coordinates"":[]}"
2377,MeanCurvature_averageSpringPrecip,0.06491906676670493,"{""type"":""MultiPoint"",""coordinates"":[]}"
2378,MeanCurvature_averageAnnualPrecip,0.05887180742416328,"{""type"":""MultiPoint"",""coordinates"":[]}"
2379,MeanCurvature_averageSummerTemp,-0.11918920774290587,"{""type"":""MultiPoint"",""coordinates"":[]}"
2380,MeanCurvature_averageSpringTemp,-0.2669623982383667,"{""type"":""MultiPoint"",""coordinates"":[]}"
2381,MeanCurvature_averageAnnualTemp,-0.17781534863486478,"{""type"":""MultiPoint"",""coordinates"":[]}"
2382,MeanCurvature_averageSummerRadiacion,-0.07718812091080414,"{""type"":""MultiPoint"",""coordinates"":[]}"
2383,MeanCurvature_averageSpringRadiacion,-0.18927797112072356,"{""type"":""MultiPoint"",""coordinates"":[]}"
2384,MeanCurvature_averageAnnualRadiacion,-0.13053494286207368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2385,MeanCurvature_averageSummerPalmer,-0.01063259809252566,"{""type"":""MultiPoint"",""coordinates"":[]}"
2386,MeanCurvature_averageSpringPalmer,0.013644311091486554,"{""type"":""MultiPoint"",""coordinates"":[]}"
2387,MeanCurvature_averageAnnualPalmer,-0.015478250998588912,"{""type"":""MultiPoint"",""coordinates"":[]}"
2388,MeanCurvature_averageSummerViento,0.23258209106869593,"{""type"":""MultiPoint"",""coordinates"":[]}"
2389,MeanCurvature_averageSpringViento,0.2331797118719768,"{""type"":""MultiPoint"",""coordinates"":[]}"
2390,MeanCurvature_averageAnnualViento,0.23506076265581144,"{""type"":""MultiPoint"",""coordinates"":[]}"
2391,MeanCurvature_averageSummerETP,-0.009763310026216557,"{""type"":""MultiPoint"",""coordinates"":[]}"
2392,MeanCurvature_averageSpringETP,-0.10836559922377786,"{""type"":""MultiPoint"",""coordinates"":[]}"
2393,MeanCurvature_averageAnnualETP,-0.0530419021364236,"{""type"":""MultiPoint"",""coordinates"":[]}"
2394,MeanCurvature_precipitation_mediana,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
2395,MeanCurvature_precipitation_moda,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
2396,MeanCurvature_precipitation_min,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
2397,MeanCurvature_precipitation_max,0.05544774454041254,"{""type"":""MultiPoint"",""coordinates"":[]}"
2398,MeanCurvature_precipitationstdDev,0.07059356796945654,"{""type"":""MultiPoint"",""coordinates"":[]}"
2399,MeanCurvature_Temp_C_mediana,-0.10452833421274035,"{""type"":""MultiPoint"",""coordinates"":[]}"
2400,MeanCurvature_Temp_C_moda,-0.0968362959858666,"{""type"":""MultiPoint"",""coordinates"":[]}"
2401,MeanCurvature_Temp_C_min,-0.22786211793384822,"{""type"":""MultiPoint"",""coordinates"":[]}"
2402,MeanCurvature_Temp_C_max,-0.07340248681580203,"{""type"":""MultiPoint"",""coordinates"":[]}"
2403,MeanCurvature_Temp_CstdDev,0.11009645613349578,"{""type"":""MultiPoint"",""coordinates"":[]}"
2404,MeanCurvature_ET_mediana,-0.05049145741691651,"{""type"":""MultiPoint"",""coordinates"":[]}"
2405,MeanCurvature_ET_moda,-0.05168759068207367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2406,MeanCurvature_ET_min,-0.07028186705809755,"{""type"":""MultiPoint"",""coordinates"":[]}"
2407,MeanCurvature_ET_max,-0.037919353197268406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2408,MeanCurvature_ETstdDev,0.012781659572840732,"{""type"":""MultiPoint"",""coordinates"":[]}"
2409,MeanCurvature_Elevation,0.14275128581571797,"{""type"":""MultiPoint"",""coordinates"":[]}"
2410,MeanCurvature_slope,0.05462598562666508,"{""type"":""MultiPoint"",""coordinates"":[]}"
2411,MeanCurvature_Aspect,-0.06929643794705316,"{""type"":""MultiPoint"",""coordinates"":[]}"
2412,MeanCurvature_MeanCurvature,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2413,MeanCurvature_TWI,-0.22542765428725464,"{""type"":""MultiPoint"",""coordinates"":[]}"
2414,MeanCurvature_NDVI_mediana,-0.09871003309763944,"{""type"":""MultiPoint"",""coordinates"":[]}"
2415,MeanCurvature_NDVI_moda,-0.10688408940028757,"{""type"":""MultiPoint"",""coordinates"":[]}"
2416,MeanCurvature_NDVI_min,-0.1650958126406623,"{""type"":""MultiPoint"",""coordinates"":[]}"
2417,MeanCurvature_NDVI_max,-0.11482463268336877,"{""type"":""MultiPoint"",""coordinates"":[]}"
2418,MeanCurvature_NDVIstdDev,0.11569778767624457,"{""type"":""MultiPoint"",""coordinates"":[]}"
2419,MeanCurvature_BAI_mediana,0.014849756639131654,"{""type"":""MultiPoint"",""coordinates"":[]}"
2420,MeanCurvature_BAI_moda,-0.008977738009423267,"{""type"":""MultiPoint"",""coordinates"":[]}"
2421,MeanCurvature_BAI_min,-0.043598588753272854,"{""type"":""MultiPoint"",""coordinates"":[]}"
2422,MeanCurvature_BAI_max,0.033111849592740876,"{""type"":""MultiPoint"",""coordinates"":[]}"
2423,MeanCurvature_BAIstdDev,0.05140806369169636,"{""type"":""MultiPoint"",""coordinates"":[]}"
2424,MeanCurvature_SRI_mediana,-0.015315894810273465,"{""type"":""MultiPoint"",""coordinates"":[]}"
2425,MeanCurvature_SRI_moda,-0.014189110329805583,"{""type"":""MultiPoint"",""coordinates"":[]}"
2426,MeanCurvature_SRI_min,-0.05861807561043097,"{""type"":""MultiPoint"",""coordinates"":[]}"
2427,MeanCurvature_SRI_max,-0.024191209003721643,"{""type"":""MultiPoint"",""coordinates"":[]}"
2428,MeanCurvature_SRIstdDev,0.02519844302526741,"{""type"":""MultiPoint"",""coordinates"":[]}"
2429,MeanCurvature_Lai_500m_mediana,-0.04038914865396014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2430,MeanCurvature_Lai_500m_moda,-0.0542961639352102,"{""type"":""MultiPoint"",""coordinates"":[]}"
2431,MeanCurvature_Lai_500m_min,-0.08252232954423547,"{""type"":""MultiPoint"",""coordinates"":[]}"
2432,MeanCurvature_Lai_500m_max,-0.040289857367205466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2433,MeanCurvature_Lai_500mstdDev,0.06136963810591788,"{""type"":""MultiPoint"",""coordinates"":[]}"
2434,MeanCurvature_Fpar_500m_mediana,-0.09695688580478894,"{""type"":""MultiPoint"",""coordinates"":[]}"
2435,MeanCurvature_Fpar_500m_moda,-0.10314793271074366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2436,MeanCurvature_Fpar_500m_min,-0.14110324713553474,"{""type"":""MultiPoint"",""coordinates"":[]}"
2437,MeanCurvature_Fpar_500m_max,-0.09395693852631783,"{""type"":""MultiPoint"",""coordinates"":[]}"
2438,MeanCurvature_Fpar_500mstdDev,0.14125809761485222,"{""type"":""MultiPoint"",""coordinates"":[]}"
2439,MeanCurvature_accessibility,0.19332966891574646,"{""type"":""MultiPoint"",""coordinates"":[]}"
2440,MeanCurvature_population_count,-0.026197155153964993,"{""type"":""MultiPoint"",""coordinates"":[]}"
2441,MeanCurvature_frequency_buerned,0.010767130775653895,"{""type"":""MultiPoint"",""coordinates"":[]}"
2442,TWI_averageSummerPrecip,-0.20791055667954675,"{""type"":""MultiPoint"",""coordinates"":[]}"
2443,TWI_averageSpringPrecip,-0.26790107976454036,"{""type"":""MultiPoint"",""coordinates"":[]}"
2444,TWI_averageAnnualPrecip,-0.2586093988341491,"{""type"":""MultiPoint"",""coordinates"":[]}"
2445,TWI_averageSummerTemp,0.25576847024246413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2446,TWI_averageSpringTemp,0.38099766230101656,"{""type"":""MultiPoint"",""coordinates"":[]}"
2447,TWI_averageAnnualTemp,0.3719655988783526,"{""type"":""MultiPoint"",""coordinates"":[]}"
2448,TWI_averageSummerRadiacion,0.0703860698742725,"{""type"":""MultiPoint"",""coordinates"":[]}"
2449,TWI_averageSpringRadiacion,0.10017594363049717,"{""type"":""MultiPoint"",""coordinates"":[]}"
2450,TWI_averageAnnualRadiacion,0.0350243459119605,"{""type"":""MultiPoint"",""coordinates"":[]}"
2451,TWI_averageSummerPalmer,-9.613635642297439E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2452,TWI_averageSpringPalmer,0.050525106908665754,"{""type"":""MultiPoint"",""coordinates"":[]}"
2453,TWI_averageAnnualPalmer,0.029528413298226554,"{""type"":""MultiPoint"",""coordinates"":[]}"
2454,TWI_averageSummerViento,-0.3597012050616087,"{""type"":""MultiPoint"",""coordinates"":[]}"
2455,TWI_averageSpringViento,-0.40142208839231536,"{""type"":""MultiPoint"",""coordinates"":[]}"
2456,TWI_averageAnnualViento,-0.393391057097037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2457,TWI_averageSummerETP,-0.11137998278708125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2458,TWI_averageSpringETP,-0.06880808747367236,"{""type"":""MultiPoint"",""coordinates"":[]}"
2459,TWI_averageAnnualETP,-0.08997617443781387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2460,TWI_precipitation_mediana,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
2461,TWI_precipitation_moda,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
2462,TWI_precipitation_min,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
2463,TWI_precipitation_max,-0.16754192371443555,"{""type"":""MultiPoint"",""coordinates"":[]}"
2464,TWI_precipitationstdDev,-0.20267253272777164,"{""type"":""MultiPoint"",""coordinates"":[]}"
2465,TWI_Temp_C_mediana,0.2292223624981889,"{""type"":""MultiPoint"",""coordinates"":[]}"
2466,TWI_Temp_C_moda,0.17924535983826503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2467,TWI_Temp_C_min,0.35697893919913254,"{""type"":""MultiPoint"",""coordinates"":[]}"
2468,TWI_Temp_C_max,0.1446326432892065,"{""type"":""MultiPoint"",""coordinates"":[]}"
2469,TWI_Temp_CstdDev,-0.11704757110751518,"{""type"":""MultiPoint"",""coordinates"":[]}"
2470,TWI_ET_mediana,-0.08247613688374232,"{""type"":""MultiPoint"",""coordinates"":[]}"
2471,TWI_ET_moda,7.883955321671737E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2472,TWI_ET_min,0.0010390740995856406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2473,TWI_ET_max,-0.0743815653233097,"{""type"":""MultiPoint"",""coordinates"":[]}"
2474,TWI_ETstdDev,-0.11806459468342063,"{""type"":""MultiPoint"",""coordinates"":[]}"
2475,TWI_Elevation,-0.41042673490071424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2476,TWI_slope,-0.5489042367630255,"{""type"":""MultiPoint"",""coordinates"":[]}"
2477,TWI_Aspect,0.0874208451536531,"{""type"":""MultiPoint"",""coordinates"":[]}"
2478,TWI_MeanCurvature,-0.22542765428725473,"{""type"":""MultiPoint"",""coordinates"":[]}"
2479,TWI_TWI,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2480,TWI_NDVI_mediana,-0.02052750621058278,"{""type"":""MultiPoint"",""coordinates"":[]}"
2481,TWI_NDVI_moda,-0.046421341955772806,"{""type"":""MultiPoint"",""coordinates"":[]}"
2482,TWI_NDVI_min,0.02698719098769194,"{""type"":""MultiPoint"",""coordinates"":[]}"
2483,TWI_NDVI_max,0.07120346582009572,"{""type"":""MultiPoint"",""coordinates"":[]}"
2484,TWI_NDVIstdDev,0.05685143918365022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2485,TWI_BAI_mediana,-0.11995320731992645,"{""type"":""MultiPoint"",""coordinates"":[]}"
2486,TWI_BAI_moda,-0.09137292218075492,"{""type"":""MultiPoint"",""coordinates"":[]}"
2487,TWI_BAI_min,-0.10662806942569787,"{""type"":""MultiPoint"",""coordinates"":[]}"
2488,TWI_BAI_max,-0.13733343685817845,"{""type"":""MultiPoint"",""coordinates"":[]}"
2489,TWI_BAIstdDev,-0.09921257384684094,"{""type"":""MultiPoint"",""coordinates"":[]}"
2490,TWI_SRI_mediana,-0.1499149906575583,"{""type"":""MultiPoint"",""coordinates"":[]}"
2491,TWI_SRI_moda,-0.17843223809432968,"{""type"":""MultiPoint"",""coordinates"":[]}"
2492,TWI_SRI_min,-0.10453156012052993,"{""type"":""MultiPoint"",""coordinates"":[]}"
2493,TWI_SRI_max,-0.06469922895620725,"{""type"":""MultiPoint"",""coordinates"":[]}"
2494,TWI_SRIstdDev,0.011672356613004642,"{""type"":""MultiPoint"",""coordinates"":[]}"
2495,TWI_Lai_500m_mediana,-0.1580216076452279,"{""type"":""MultiPoint"",""coordinates"":[]}"
2496,TWI_Lai_500m_moda,-0.16138152490186256,"{""type"":""MultiPoint"",""coordinates"":[]}"
2497,TWI_Lai_500m_min,-0.024521089248146468,"{""type"":""MultiPoint"",""coordinates"":[]}"
2498,TWI_Lai_500m_max,-0.1105264277356739,"{""type"":""MultiPoint"",""coordinates"":[]}"
2499,TWI_Lai_500mstdDev,-0.1394845431335691,"{""type"":""MultiPoint"",""coordinates"":[]}"
2500,TWI_Fpar_500m_mediana,-0.0426323947175605,"{""type"":""MultiPoint"",""coordinates"":[]}"
2501,TWI_Fpar_500m_moda,-0.054494840280681994,"{""type"":""MultiPoint"",""coordinates"":[]}"
2502,TWI_Fpar_500m_min,0.1031259774886059,"{""type"":""MultiPoint"",""coordinates"":[]}"
2503,TWI_Fpar_500m_max,0.03012040300004344,"{""type"":""MultiPoint"",""coordinates"":[]}"
2504,TWI_Fpar_500mstdDev,-0.1023896854205041,"{""type"":""MultiPoint"",""coordinates"":[]}"
2505,TWI_accessibility,-0.3519011957320135,"{""type"":""MultiPoint"",""coordinates"":[]}"
2506,TWI_population_count,0.08320028337203779,"{""type"":""MultiPoint"",""coordinates"":[]}"
2507,TWI_frequency_buerned,0.016582148543958956,"{""type"":""MultiPoint"",""coordinates"":[]}"
2508,NDVI_mediana_averageSummerPrecip,0.18451382998320348,"{""type"":""MultiPoint"",""coordinates"":[]}"
2509,NDVI_mediana_averageSpringPrecip,-0.026391296432613953,"{""type"":""MultiPoint"",""coordinates"":[]}"
2510,NDVI_mediana_averageAnnualPrecip,0.17232761823426712,"{""type"":""MultiPoint"",""coordinates"":[]}"
2511,NDVI_mediana_averageSummerTemp,-0.715402959014775,"{""type"":""MultiPoint"",""coordinates"":[]}"
2512,NDVI_mediana_averageSpringTemp,-0.2577587775813589,"{""type"":""MultiPoint"",""coordinates"":[]}"
2513,NDVI_mediana_averageAnnualTemp,-0.5128031299241292,"{""type"":""MultiPoint"",""coordinates"":[]}"
2514,NDVI_mediana_averageSummerRadiacion,-0.2714397574275258,"{""type"":""MultiPoint"",""coordinates"":[]}"
2515,NDVI_mediana_averageSpringRadiacion,-0.21254928039815463,"{""type"":""MultiPoint"",""coordinates"":[]}"
2516,NDVI_mediana_averageAnnualRadiacion,-0.3157627565277194,"{""type"":""MultiPoint"",""coordinates"":[]}"
2517,NDVI_mediana_averageSummerPalmer,-0.4529833731610258,"{""type"":""MultiPoint"",""coordinates"":[]}"
2518,NDVI_mediana_averageSpringPalmer,-0.047246624410897865,"{""type"":""MultiPoint"",""coordinates"":[]}"
2519,NDVI_mediana_averageAnnualPalmer,-0.44083358151008256,"{""type"":""MultiPoint"",""coordinates"":[]}"
2520,NDVI_mediana_averageSummerViento,0.012701216999447245,"{""type"":""MultiPoint"",""coordinates"":[]}"
2521,NDVI_mediana_averageSpringViento,-0.06948106812953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2522,NDVI_mediana_averageAnnualViento,-0.041332784039718094,"{""type"":""MultiPoint"",""coordinates"":[]}"
2523,NDVI_mediana_averageSummerETP,0.5813998146743945,"{""type"":""MultiPoint"",""coordinates"":[]}"
2524,NDVI_mediana_averageSpringETP,0.43240469273581783,"{""type"":""MultiPoint"",""coordinates"":[]}"
2525,NDVI_mediana_averageAnnualETP,0.6385157974199162,"{""type"":""MultiPoint"",""coordinates"":[]}"
2526,NDVI_mediana_precipitation_mediana,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
2527,NDVI_mediana_precipitation_moda,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
2528,NDVI_mediana_precipitation_min,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
2529,NDVI_mediana_precipitation_max,0.17628130949378756,"{""type"":""MultiPoint"",""coordinates"":[]}"
2530,NDVI_mediana_precipitationstdDev,0.13083527210717402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2531,NDVI_mediana_Temp_C_mediana,-0.7328954902766767,"{""type"":""MultiPoint"",""coordinates"":[]}"
2532,NDVI_mediana_Temp_C_moda,-0.555456023514217,"{""type"":""MultiPoint"",""coordinates"":[]}"
2533,NDVI_mediana_Temp_C_min,-0.14989977883918398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2534,NDVI_mediana_Temp_C_max,-0.7816869123395381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2535,NDVI_mediana_Temp_CstdDev,-0.6514811873362769,"{""type"":""MultiPoint"",""coordinates"":[]}"
2536,NDVI_mediana_ET_mediana,0.836031672329173,"{""type"":""MultiPoint"",""coordinates"":[]}"
2537,NDVI_mediana_ET_moda,0.5506278049241188,"{""type"":""MultiPoint"",""coordinates"":[]}"
2538,NDVI_mediana_ET_min,0.7540658692894171,"{""type"":""MultiPoint"",""coordinates"":[]}"
2539,NDVI_mediana_ET_max,0.8470134445814278,"{""type"":""MultiPoint"",""coordinates"":[]}"
2540,NDVI_mediana_ETstdDev,0.6822009477605567,"{""type"":""MultiPoint"",""coordinates"":[]}"
2541,NDVI_mediana_Elevation,-0.2964052464750516,"{""type"":""MultiPoint"",""coordinates"":[]}"
2542,NDVI_mediana_slope,-0.0928003039968147,"{""type"":""MultiPoint"",""coordinates"":[]}"
2543,NDVI_mediana_Aspect,0.09970898920738307,"{""type"":""MultiPoint"",""coordinates"":[]}"
2544,NDVI_mediana_MeanCurvature,-0.09871003309763918,"{""type"":""MultiPoint"",""coordinates"":[]}"
2545,NDVI_mediana_TWI,-0.02052750621058203,"{""type"":""MultiPoint"",""coordinates"":[]}"
2546,NDVI_mediana_NDVI_mediana,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2547,NDVI_mediana_NDVI_moda,0.9028138493605067,"{""type"":""MultiPoint"",""coordinates"":[]}"
2548,NDVI_mediana_NDVI_min,0.8159613693048988,"{""type"":""MultiPoint"",""coordinates"":[]}"
2549,NDVI_mediana_NDVI_max,0.9392239722094295,"{""type"":""MultiPoint"",""coordinates"":[]}"
2550,NDVI_mediana_NDVIstdDev,-0.1231867981856106,"{""type"":""MultiPoint"",""coordinates"":[]}"
2551,NDVI_mediana_BAI_mediana,-0.2560684377781209,"{""type"":""MultiPoint"",""coordinates"":[]}"
2552,NDVI_mediana_BAI_moda,-0.19571973616698488,"{""type"":""MultiPoint"",""coordinates"":[]}"
2553,NDVI_mediana_BAI_min,-0.16483205648242644,"{""type"":""MultiPoint"",""coordinates"":[]}"
2554,NDVI_mediana_BAI_max,-0.22046266389950675,"{""type"":""MultiPoint"",""coordinates"":[]}"
2555,NDVI_mediana_BAIstdDev,-0.19253233580519258,"{""type"":""MultiPoint"",""coordinates"":[]}"
2556,NDVI_mediana_SRI_mediana,0.8680786062529474,"{""type"":""MultiPoint"",""coordinates"":[]}"
2557,NDVI_mediana_SRI_moda,0.7704909727725642,"{""type"":""MultiPoint"",""coordinates"":[]}"
2558,NDVI_mediana_SRI_min,0.7206646317510658,"{""type"":""MultiPoint"",""coordinates"":[]}"
2559,NDVI_mediana_SRI_max,0.8235615937913762,"{""type"":""MultiPoint"",""coordinates"":[]}"
2560,NDVI_mediana_SRIstdDev,0.5248627706548122,"{""type"":""MultiPoint"",""coordinates"":[]}"
2561,NDVI_mediana_Lai_500m_mediana,0.8026246504978092,"{""type"":""MultiPoint"",""coordinates"":[]}"
2562,NDVI_mediana_Lai_500m_moda,0.7554526552975669,"{""type"":""MultiPoint"",""coordinates"":[]}"
2563,NDVI_mediana_Lai_500m_min,0.6026037066852663,"{""type"":""MultiPoint"",""coordinates"":[]}"
2564,NDVI_mediana_Lai_500m_max,0.8126591268531806,"{""type"":""MultiPoint"",""coordinates"":[]}"
2565,NDVI_mediana_Lai_500mstdDev,0.5007784968207997,"{""type"":""MultiPoint"",""coordinates"":[]}"
2566,NDVI_mediana_Fpar_500m_mediana,0.9188629769668024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2567,NDVI_mediana_Fpar_500m_moda,0.8638115431375832,"{""type"":""MultiPoint"",""coordinates"":[]}"
2568,NDVI_mediana_Fpar_500m_min,0.6524316769535464,"{""type"":""MultiPoint"",""coordinates"":[]}"
2569,NDVI_mediana_Fpar_500m_max,0.8883782140241071,"{""type"":""MultiPoint"",""coordinates"":[]}"
2570,NDVI_mediana_Fpar_500mstdDev,-0.03272699733163958,"{""type"":""MultiPoint"",""coordinates"":[]}"
2571,NDVI_mediana_accessibility,-0.20999814667056793,"{""type"":""MultiPoint"",""coordinates"":[]}"
2572,NDVI_mediana_population_count,-0.05811926723087322,"{""type"":""MultiPoint"",""coordinates"":[]}"
2573,NDVI_mediana_frequency_buerned,0.04388593924375638,"{""type"":""MultiPoint"",""coordinates"":[]}"
2574,NDVI_moda_averageSummerPrecip,0.14084498139754273,"{""type"":""MultiPoint"",""coordinates"":[]}"
2575,NDVI_moda_averageSpringPrecip,-0.021552358090207044,"{""type"":""MultiPoint"",""coordinates"":[]}"
2576,NDVI_moda_averageAnnualPrecip,0.14796204919016734,"{""type"":""MultiPoint"",""coordinates"":[]}"
2577,NDVI_moda_averageSummerTemp,-0.6590926827662096,"{""type"":""MultiPoint"",""coordinates"":[]}"
2578,NDVI_moda_averageSpringTemp,-0.19631247925689385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2579,NDVI_moda_averageAnnualTemp,-0.47779198404711437,"{""type"":""MultiPoint"",""coordinates"":[]}"
2580,NDVI_moda_averageSummerRadiacion,-0.1810015643828092,"{""type"":""MultiPoint"",""coordinates"":[]}"
2581,NDVI_moda_averageSpringRadiacion,-0.09963545009017878,"{""type"":""MultiPoint"",""coordinates"":[]}"
2582,NDVI_moda_averageAnnualRadiacion,-0.19705343415345297,"{""type"":""MultiPoint"",""coordinates"":[]}"
2583,NDVI_moda_averageSummerPalmer,-0.3558844179084977,"{""type"":""MultiPoint"",""coordinates"":[]}"
2584,NDVI_moda_averageSpringPalmer,-0.030941963585178478,"{""type"":""MultiPoint"",""coordinates"":[]}"
2585,NDVI_moda_averageAnnualPalmer,-0.3483888550847387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2586,NDVI_moda_averageSummerViento,0.01673497211382582,"{""type"":""MultiPoint"",""coordinates"":[]}"
2587,NDVI_moda_averageSpringViento,-0.04393699864679456,"{""type"":""MultiPoint"",""coordinates"":[]}"
2588,NDVI_moda_averageAnnualViento,-0.0218967971522142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2589,NDVI_moda_averageSummerETP,0.49423839140392056,"{""type"":""MultiPoint"",""coordinates"":[]}"
2590,NDVI_moda_averageSpringETP,0.4098482548716194,"{""type"":""MultiPoint"",""coordinates"":[]}"
